sim,radiotype,radio,mcc,mnc,area,cellid,unit,lat,lon,signal,extra,acc,time,speed,bearing,alt,api,device
1,LTE,LTE,244,91,4210,37972747,252,60.1528739,24.7107523,-94,,19.2,1696065523898,0.3,81.5,-15.2,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4210,37972747,252,60.1528834,24.7107694,-94,,18.7,1696065528814,0.3,60.0,-15.2,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4210,37972747,252,60.152905,24.7108092,-96,,30.8,1696065533709,0.5,45.1,-17.5,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4210,37972747,252,60.1528772,24.7107393,-96,,48.9,1696065543869,0.2,236.0,-22.8,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4210,37972747,252,60.1528691,24.7107744,-95,,116.1,1696065551142,0.1,0.0,-24.3,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4210,37972747,252,60.1528831,24.7108186,-92,,302.2,1696065560448,0.2,68.9,-3.8,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4210,37972747,252,60.1528918,24.7108433,-93,,402.5,1696065565463,0.2,63.3,1.0,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4210,37972747,252,60.1529013,24.7108685,-97,,502.8,1696065570477,0.3,60.0,-2.5,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4210,37972777,255,60.1529112,24.7108936,-100,,603.0,1696065575490,0.3,57.7,4.9,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4210,37972777,255,60.1529212,24.710918,-96,,703.5,1696065580514,0.3,56.1,11.1,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4210,37972777,255,60.1529312,24.7109414,-95,,803.8,1696065585527,0.3,54.8,14.7,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4210,37972777,255,60.152941,24.7109635,-93,,904.0,1696065590537,0.3,53.8,2.2,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36029727,335,60.1529504,24.710984,-94,,1004.1,1696065595543,0.3,52.9,8.5,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36029727,335,60.1529593,24.711003,-93,,1104.2,1696065600549,0.3,52.1,11.8,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36029727,335,60.1529676,24.7110203,-93,,1204.4,1696065605555,0.3,51.4,12.5,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36029727,335,60.1529754,24.7110359,-99,,1304.7,1696065610572,0.3,50.8,14.8,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36029727,335,60.1529826,24.7110498,-105,,1404.8,1696065615578,0.3,50.2,10.6,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36029727,335,60.1598118,24.7395113,-108,,82.5,1696065620814,0.0,0.0,5.8,33,Samsung_SM-S911B
1,LTE,LTE,244,91,4230,36029707,333,60.1598118,24.7395113,-109,,178.4,1696065625610,0.0,0.0,5.3,33,Samsung_SM-S911B
