sim,radiotype,radio,mcc,mnc,area,cellid,unit,lat,lon,signal,extra,acc,time,speed,bearing,alt,api,device
1,LTE,LTE,244,12,112,2152193,45,60.1845058,24.8250855,-88,,34.9,1696576754463,1.6,274.7,20.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152193,45,60.1844974,24.8249098,-88,,35.4,1696576759546,1.9,266.3,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844881,24.8246316,-88,,31.7,1696576769423,3.4,266.4,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844881,24.8246316,-88,,31.7,1696576769423,3.4,266.4,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1845023,24.8243645,-88,,43.0,1696576774258,3.1,274.1,5.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844888,24.8245593,-104,,33.6,1696576781287,0.5,102.8,5.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844954,24.824624,-91,,24.5,1696576786203,0.7,81.4,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.184471,24.8245577,-91,,20.5,1696576791220,0.8,232.1,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844824,24.8245853,-91,,17.8,1696576796035,0.1,236.3,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844854,24.8245847,-91,,19.1,1696576801358,0.0,0.0,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.184486,24.8245217,-91,,24.2,1696576806262,0.3,271.0,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844855,24.8245115,-91,,30.5,1696576811474,0.2,270.0,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844821,24.824516,-91,,25.4,1696576816697,0.2,264.3,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844906,24.8245165,-91,,24.4,1696576821476,0.1,279.8,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844931,24.8244844,-91,,29.2,1696576826446,0.2,279.5,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844911,24.8244192,-91,,32.5,1696576834682,0.2,273.5,5.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844838,24.8244376,-91,,35.7,1696576841397,0.2,266.0,5.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844864,24.8243526,-91,,32.2,1696576849707,0.3,269.9,5.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844899,24.8243112,-91,,32.7,1696576854747,0.3,272.1,5.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844923,24.8243216,-91,,33.4,1696576861675,0.2,274.0,5.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844898,24.824325,-91,,30.6,1696576869926,0.2,271.9,5.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844884,24.8243596,-91,,33.1,1696576874870,0.1,0.0,5.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844887,24.8243259,-91,,45.0,1696576879773,0.1,270.6,5.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844917,24.8242226,-91,,50.1,1696576884928,0.3,272.2,5.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844802,24.8243224,-91,,36.1,1696576889954,0.1,0.0,5.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844858,24.8241876,-91,,65.8,1696576894963,0.3,268.9,5.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.1844855,24.8241384,-91,,505.1,1696576904792,0.3,269.0,5.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152194,225,60.184485,24.8240924,-101,,722.6,1696576914985,0.3,268.9,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152222,226,60.1844787,24.8242921,-112,,88.3,1696576924862,0.4,95.0,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152215,226,60.184475,24.8244261,-103,,93.4,1696576930139,0.7,94.0,5.1,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152215,226,60.1835899,24.8218039,-103,,45.6,1696576935263,10.1,234.2,13.3,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152215,226,60.1833211,24.8210519,-103,,271.6,1696576940319,10.1,234.2,13.3,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152215,226,60.1830681,24.8203441,-103,,489.8,1696576945201,10.0,234.2,13.3,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152215,226,60.1828141,24.8196335,-103,,714.2,1696576950222,9.9,234.2,13.3,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152215,226,60.1825631,24.8189308,-103,,942.6,1696576955330,9.8,234.3,13.3,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152215,226,60.1823295,24.8182766,-103,,1162.9,1696576960259,9.6,234.3,13.3,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152215,226,60.1820932,24.8176145,-103,,1393.9,1696576965427,9.5,234.3,13.3,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,112,2152215,226,60.1818811,24.8170197,-112,,1612.1,1696576970307,9.3,234.3,13.3,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2152450,219,60.1782346,24.8103729,-96,,1600.0,1696576979584,0.0,0.0,13.3,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2152450,219,60.1832961,24.8209104,-96,,2250.8,1696576984596,0.0,0.0,13.3,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2152450,219,60.1758122,24.8295936,-96,,32.1,1696576989738,0.0,0.0,0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2152450,219,60.1758122,24.8295936,-96,,32.1,1696576989738,0.0,0.0,0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2152450,219,60.1758122,24.8295936,-96,,32.1,1696576989738,0.0,0.0,0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2152450,219,60.1757849,24.8296127,-96,,26.9,1696576994360,0.2,160.8,0.5,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2152450,219,60.1757904,24.8296323,-96,,20.5,1696576999338,0.2,66.4,0.5,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2152450,219,60.175812,24.8295979,-96,,24.9,1696577004461,0.5,324.0,0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2152450,219,60.1758151,24.8295913,-96,,39.7,1696577014344,0.1,0.0,0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2152450,219,60.1756107,24.8294539,-101,,65.1,1696577024442,2.2,198.6,0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2152452,220,60.1755788,24.8294331,-112,,68.8,1696577029388,1.2,198.3,0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2152452,220,60.175579,24.8294336,-112,,80.0,1696577034413,0.4,198.0,0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2152452,220,60.1755858,24.8294382,-105,,87.7,1696577039516,0.1,0.0,0.2,31,Xiaomi_M2007J3SY
1,LTE,LTE,244,12,113,2152452,220,60.1755905,24.8294414,-105,,91.4,1696577044450,0.0,0.0,0.2,31,Xiaomi_M2007J3SY
